"Temperature (C)","Pression (mBar)","Altitude (m)","Time"
"20","998","123","10:23:55"
"20","998","123","10:23:55"
"20","998","123","10:23:56"
"20","998","123","10:23:57"
"20","998","123","10:23:57"
"20","998","123","10:23:58"
"20","998","123","10:23:58"
"20","998","123","10:23:59"
"20","998","123","10:23:59"
"20","998","123","10:24:0"
"20","998","123","10:24:0"
"20","998","123","10:24:1"
"20","998","123","10:24:1"
"20","998","123","10:24:2"
"20","998","123","10:24:2"
"20","998","123","10:24:3"
"20","998","123","10:24:3"
"20","998","123","10:24:4"
"20","998","123","10:24:4"
"20","998","123","10:24:5"
"20","998","123","10:24:5"
"20","998","123","10:24:6"
"20","998","123","10:24:6"
"20","998","124","10:24:7"
"20","998","123","10:24:7"
"20","998","123","10:24:8"
"20","998","123","10:24:9"
"20","998","123","10:24:9"
"20","998","123","10:24:10"
"20","998","123","10:24:10"
"20","998","123","10:24:11"
"20","998","123","10:24:11"
"20","998","123","10:24:12"
"20","998","123","10:24:12"
"20","998","123","10:24:13"
"20","998","123","10:24:13"
"20","998","123","10:24:14"
"20","998","123","10:24:14"
"20","998","123","10:24:15"
"20","998","123","10:24:15"
"20","998","123","10:24:16"
"20","998","123","10:24:16"
"20","998","123","10:24:17"
"20","998","123","10:24:17"
"20","998","123","10:24:18"
"20","998","123","10:24:18"
"20","998","123","10:24:19"
"20","998","123","10:24:20"
"20","998","123","10:24:20"
"20","998","123","10:24:21"
"20","998","123","10:24:21"
"20","998","123","10:24:22"
"20","998","123","10:24:22"
"20","998","123","10:24:23"
"20","998","123","10:24:23"
"20","998","123","10:24:24"
"20","998","123","10:24:24"
"20","998","123","10:24:25"
"20","998","123","10:24:25"
"20","998","123","10:24:26"
"20","998","123","10:24:26"
"20","998","123","10:24:27"
"20","998","123","10:24:27"
"20","998","123","10:24:28"
"20","998","123","10:24:28"
"20","998","123","10:24:29"
"20","998","123","10:24:29"
"20","998","123","10:24:30"
"20","998","123","10:24:31"
"20","998","123","10:24:31"
"20","998","123","10:24:32"
"20","998","123","10:24:32"
"20","998","123","10:24:33"
"20","998","123","10:24:33"
"20","998","123","10:24:34"
"20","998","123","10:24:34"
"20","998","123","10:24:35"
"20","998","123","10:24:35"
"20","998","123","10:24:36"
"20","998","123","10:24:36"
"20","998","123","10:24:37"
"20","998","123","10:24:37"
"20","998","123","10:24:38"
"20","998","123","10:24:38"
"20","998","123","10:24:39"
"20","998","123","10:24:39"
"20","998","123","10:24:40"
"20","998","123","10:24:40"
"20","998","123","10:24:41"
"20","998","123","10:24:41"
"20","998","123","10:24:42"
"20","998","123","10:24:43"
"20","998","123","10:24:43"
"20","998","123","10:24:44"
"141256","345114","-14591819","10:24:44"
"141531","344549","-14617922","10:24:45"
"21","998","125","10:24:45"
"20","998","123","10:24:46"
"20","998","123","10:24:46"
"20","998","123","10:24:47"
"20","998","123","10:24:47"
"20","998","123","10:24:48"
"20","998","123","10:24:48"
"20","998","123","10:24:49"
"20","998","123","10:24:49"
"20","998","123","10:24:50"
"20","998","123","10:24:50"
"20","998","123","10:24:51"
"20","998","123","10:24:51"
"20","998","123","10:24:52"
"20","998","123","10:24:52"
"20","998","123","10:24:53"
"20","998","123","10:24:54"
"141256","345069","-14591641","10:24:54"
"141531","344495","-14617712","10:24:55"
"21","998","124","10:24:55"
"20","998","123","10:24:56"
"20","998","123","10:24:56"
"20","998","123","10:24:57"
"20","998","123","10:24:57"
"20","998","123","10:24:58"
"20","998","123","10:24:58"
"20","998","123","10:24:59"
"20","998","123","10:24:59"
"20","998","123","10:25:0"
"20","998","123","10:25:0"
"20","998","123","10:25:1"
"20","998","123","10:25:1"
"20","998","123","10:25:2"
"20","998","123","10:25:2"
"20","998","123","10:25:3"
"20","998","123","10:25:3"
"20","998","123","10:25:4"
"20","998","123","10:25:4"
"20","998","123","10:25:5"
"20","998","123","10:25:6"
"20","998","123","10:25:6"
"20","998","123","10:25:7"
"20","998","123","10:25:7"
"20","998","123","10:25:8"
"20","998","123","10:25:8"
"20","998","123","10:25:9"
"20","998","123","10:25:9"
"20","998","123","10:25:10"
"20","998","123","10:25:10"
"141256","345054","-14591580","10:25:11"
"141531","344492","-14617701","10:25:11"
"21","998","124","10:25:12"
"20","998","123","10:25:12"
"20","998","123","10:25:13"
"20","998","123","10:25:13"
"20","998","123","10:25:14"
"20","998","123","10:25:14"
"20","998","123","10:25:15"
"20","998","123","10:25:15"
"20","998","123","10:25:16"
"20","998","123","10:25:17"
"20","998","123","10:25:17"
"20","998","123","10:25:18"
"20","998","123","10:25:18"
"20","998","123","10:25:19"
"20","998","123","10:25:19"
"20","998","123","10:25:20"
"20","998","123","10:25:20"
"20","998","123","10:25:21"
"141256","345037","-14591512","10:25:21"
"141531","344452","-14617548","10:25:22"
"21","998","124","10:25:22"
"21","998","123","10:25:23"
"20","998","123","10:25:23"
"20","998","123","10:25:24"
"20","998","123","10:25:24"
"141256","344869","-14590849","10:25:25"
"20","993","166","10:25:25"
"21","998","125","10:25:26"
"21","998","123","10:25:26"
"20","998","123","10:25:27"
"20","998","123","10:25:28"
"20","998","123","10:25:28"
"20","998","123","10:25:29"
"20","998","123","10:25:29"
"20","998","123","10:25:30"
"20","998","123","10:25:30"
"20","998","123","10:25:31"
"20","998","123","10:25:31"
"20","998","123","10:25:32"
"141256","344949","-14591165","10:25:32"
"141531","344386","-14617297","10:25:33"
"21","998","125","10:25:33"
"21","998","123","10:25:34"
"20","998","123","10:25:34"
"20","998","123","10:25:35"
"20","998","123","10:25:35"
"20","998","123","10:25:36"
"20","998","123","10:25:36"
"20","998","123","10:25:37"
"20","998","123","10:25:37"
"20","998","123","10:25:38"
"20","998","123","10:25:38"
"20","998","123","10:25:39"
"20","998","123","10:25:40"
"20","998","122","10:25:40"
"20","998","123","10:25:41"
"20","998","123","10:25:41"
"20","998","123","10:25:42"
"20","998","123","10:25:42"
"20","998","123","10:25:43"
"20","998","123","10:25:43"
"20","998","123","10:25:44"
"20","998","123","10:25:44"
"20","998","123","10:25:45"
"20","998","123","10:25:45"
"20","998","122","10:25:46"
"20","998","123","10:25:46"
"20","998","123","10:25:47"
"20","998","123","10:25:47"
"20","998","123","10:25:48"
"20","998","123","10:25:48"
"20","998","123","10:25:49"
"20","998","123","10:25:49"
"20","998","123","10:25:50"
"20","998","123","10:25:51"
"20","998","123","10:25:51"
"20","998","123","10:25:52"
"20","998","123","10:25:52"
"20","998","123","10:25:53"
"20","998","123","10:25:53"
"20","998","123","10:25:54"
"20","998","123","10:25:54"
"20","998","123","10:25:55"
"20","998","123","10:25:55"
"20","998","123","10:25:56"
"20","998","123","10:25:56"
"20","998","123","10:25:57"
"20","998","123","10:25:57"
"20","998","123","10:25:58"
"20","998","123","10:25:58"
"20","998","123","10:25:59"
"20","998","123","10:25:59"
"20","998","123","10:26:0"
"20","998","123","10:26:0"
"20","998","123","10:26:1"
"20","998","123","10:26:2"
"20","998","123","10:26:2"
"20","998","123","10:26:3"
"20","998","123","10:26:3"
"20","998","123","10:26:4"
"20","998","123","10:26:4"
"20","998","123","10:26:5"
"20","998","123","10:26:5"
"20","998","123","10:26:6"
"20","998","123","10:26:6"
"20","998","123","10:26:7"
"20","998","122","10:26:7"
"20","998","123","10:26:8"
"20","998","123","10:26:8"
"20","998","123","10:26:9"
"20","998","123","10:26:9"
"20","998","123","10:26:10"
"20","998","123","10:26:10"
"20","998","123","10:26:11"
"20","998","123","10:26:11"
"20","998","123","10:26:12"
"20","998","123","10:26:12"
"20","998","123","10:26:13"
"20","998","123","10:26:14"
"20","998","123","10:26:14"
"20","998","123","10:26:15"
"20","998","123","10:26:15"
"20","998","123","10:26:16"
"20","998","123","10:26:16"
"20","998","122","10:26:17"
"20","998","123","10:26:17"
"20","998","123","10:26:18"
"20","998","123","10:26:18"
"20","998","123","10:26:19"
"20","998","123","10:26:19"
"20","998","123","10:26:20"
"20","998","123","10:26:20"
"20","998","123","10:26:21"
"20","998","123","10:26:21"
"20","998","123","10:26:22"
"20","998","123","10:26:22"
"20","998","123","10:26:23"
"20","998","123","10:26:23"
"20","998","123","10:26:24"
"20","998","123","10:26:25"
"20","998","123","10:26:25"
"20","998","123","10:26:26"
"20","998","123","10:26:26"
"20","998","123","10:26:27"
"20","998","123","10:26:27"
"20","998","123","10:26:28"
"20","998","123","10:26:28"
"20","998","123","10:26:29"
"20","998","123","10:26:29"
"20","998","123","10:26:30"
"20","998","123","10:26:30"
"20","998","123","10:26:31"
"20","998","123","10:26:31"
"20","998","123","10:26:32"
"20","998","123","10:26:32"
"20","998","123","10:26:33"
"20","998","123","10:26:33"
"20","998","123","10:26:34"
"20","998","124","10:26:34"
"20","998","123","10:26:35"
"20","998","123","10:26:35"
"20","998","123","10:26:36"
"20","998","123","10:26:37"
"20","998","123","10:26:37"
"20","998","123","10:26:38"
"20","998","123","10:26:38"
"20","998","123","10:26:39"
"20","998","123","10:26:39"
"20","998","123","10:26:40"
"20","998","122","10:26:40"
"20","998","123","10:26:41"
"20","998","123","10:26:41"
"20","998","123","10:26:42"
"20","998","123","10:26:42"
"20","998","123","10:26:43"
"20","998","123","10:26:43"
"20","998","123","10:26:44"
"20","998","123","10:26:44"
"20","998","123","10:26:45"
"20","998","123","10:26:45"
"20","998","123","10:26:46"
"20","998","123","10:26:46"
"141530","345412","-14621283","10:26:47"
"141256","344323","-14588682","10:26:48"
"20","993","167","10:26:48"
"21","998","125","10:26:49"
"21","998","123","10:26:49"
"20","1063400","-33196","10:26:50"
"20","998","123","10:26:50"
"20","998","123","10:26:51"
"141256","344809","-14590610","10:26:51"
"20","993","166","10:26:52"
"21","998","124","10:26:52"
"21","998","123","10:26:53"
"20","1063300","-33192","10:26:53"
"20","998","123","10:26:54"
"20","998","123","10:26:54"
"20","998","123","10:26:55"
"20","998","123","10:26:55"
"20","998","123","10:26:56"
"20","998","123","10:26:56"
"20","1062307","-33142","10:26:57"
"20","998","123","10:26:57"
"20","998","123","10:26:58"
"141256","344909","-14591008","10:26:59"
"141531","344353","-14617168","10:26:59"
"21","998","125","10:27:0"
"21","998","123","10:27:0"
"20","1063223","-33188","10:27:1"
"20","998","123","10:27:1"
"20","998","123","10:27:2"
"141256","344800","-14590575","10:27:2"
"20","993","166","10:27:3"
"21","998","125","10:27:3"
"21","998","123","10:27:4"
"20","998","123","10:27:4"
"20","998","123","10:27:5"
"20","998","123","10:27:5"
"141256","344746","-14590361","10:27:6"
"20","993","166","10:27:6"
"21","998","125","10:27:7"
"21","998","124","10:27:7"
"20","998","123","10:27:8"
"20","998","123","10:27:8"
"20","998","123","10:27:9"
"141256","344714","-14590234","10:27:9"
"20","993","166","10:27:10"
"21","998","125","10:27:11"
"21","998","123","10:27:11"
"21","1063577","-33206","10:27:12"
"20","998","123","10:27:12"
"20","998","123","10:27:13"
"141256","344699","-14590175","10:27:13"
"20","993","166","10:27:14"
"21","998","125","10:27:14"
"21","998","123","10:27:15"
"21","1063638","-33208","10:27:15"
"20","998","123","10:27:16"
"20","998","123","10:27:16"
"141256","344672","-14590065","10:27:17"
"20","993","166","10:27:17"
"21","998","125","10:27:18"
"21","998","124","10:27:18"
"21","1063709","-33212","10:27:19"
"20","998","123","10:27:19"
"20","998","123","10:27:20"
"141256","344656","-14590004","10:27:20"
"20","993","166","10:27:21"
"21","998","125","10:27:22"
"21","998","124","10:27:22"
"21","1063765","-33215","10:27:23"
"20","998","123","10:27:23"
"20","998","123","10:27:24"
"141256","344633","-14589913","10:27:24"
"20","993","166","10:27:25"
"21","998","125","10:27:25"
"21","998","123","10:27:26"
"21","1063810","-33216","10:27:26"
"20","998","123","10:27:27"
"20","998","123","10:27:27"
"141256","344626","-14589884","10:27:28"
"20","993","166","10:27:28"
"21","998","125","10:27:29"
"21","998","124","10:27:29"
"21","1063840","-33219","10:27:30"
"20","998","123","10:27:30"
"20","998","123","10:27:31"
"141256","344616","-14589845","10:27:31"
"20","993","166","10:27:32"
"21","998","125","10:27:32"
"21","998","123","10:27:33"
"21","1063860","-33220","10:27:34"
"20","998","123","10:27:34"
"20","998","123","10:27:35"
"20","998","123","10:27:35"
"20","998","123","10:27:36"
"20","998","123","10:27:36"
"20","998","123","10:27:37"
"20","1062817","-33168","10:27:37"
"20","998","123","10:27:38"
"20","998","123","10:27:38"
"141256","344745","-14590355","10:27:39"
"20","993","166","10:27:39"
"20","993","166","10:27:40"
"22","998","125","10:27:40"
"21","998","123","10:27:41"
"21","998","124","10:27:41"
"21","998","123","10:27:42"
"20","998","123","10:27:42"
"20","998","123","10:27:43"
"20","998","123","10:27:43"
"20","1063014","-33177","10:27:44"
"20","998","123","10:27:45"
"20","998","123","10:27:45"
"141256","344714","-14590234","10:27:46"
"20","993","166","10:27:46"
"21","998","125","10:27:47"
"21","998","123","10:27:47"
"21","998","123","10:27:48"
"20","998","123","10:27:48"
"20","998","123","10:27:49"
"20","998","123","10:27:49"
"20","998","123","10:27:50"
"20","998","123","10:27:50"
"20","1061714","-33113","10:27:51"
"21","998","125","10:27:51"
"21","998","123","10:27:52"
"141256","344397","-14588977","10:27:52"
"20","993","166","10:27:53"
"22","998","125","10:27:53"
"21","998","123","10:27:54"
"21","998","123","10:27:54"
"21","998","123","10:27:55"
"20","998","123","10:27:55"
"20","998","123","10:27:56"
"20","998","123","10:27:57"
"20","998","123","10:27:57"
"20","998","123","10:27:58"
"20","998","123","10:27:58"
"20","998","123","10:27:59"
"141256","344694","-14590153","10:27:59"
"20","993","166","10:28:0"
"21","998","125","10:28:0"
"21","998","123","10:28:1"
"21","998","123","10:28:1"
"20","998","123","10:28:2"
"141256","344551","-14589589","10:28:2"
"20","993","166","10:28:3"
"22","998","125","10:28:3"
"21","998","123","10:28:4"
"21","1064012","-33227","10:28:4"
"21","998","123","10:28:5"
"20","998","123","10:28:5"
"141256","344559","-14589621","10:28:6"
"20","993","166","10:28:6"
"22","998","125","10:28:7"
"21","998","124","10:28:8"
"21","1064058","-33229","10:28:8"
"21","998","123","10:28:9"
"20","998","123","10:28:9"
"141256","344552","-14589591","10:28:10"
"20","993","166","10:28:10"
"22","998","125","10:28:11"
"21","998","123","10:28:11"
"21","998","123","10:28:12"
"21","998","123","10:28:12"
"21","998","123","10:28:13"
"20","998","123","10:28:13"
"20","998","123","10:28:14"
"20","998","123","10:28:14"
"20","1063099","-33181","10:28:15"
"20","998","123","10:28:15"
"20","998","123","10:28:16"
"141256","344678","-14590092","10:28:16"
"20","993","166","10:28:17"
"21","998","124","10:28:17"
"21","998","123","10:28:18"
"21","998","123","10:28:18"
"21","998","123","10:28:19"
"20","998","123","10:28:20"
"20","998","123","10:28:20"
"20","998","123","10:28:21"
"20","998","123","10:28:21"
"20","1063019","-33177","10:28:22"
"20","998","123","10:28:22"
"20","998","123","10:28:23"
"141256","344694","-14590154","10:28:23"
"20","993","166","10:28:24"
"21","998","124","10:28:24"
"21","998","123","10:28:25"
"21","1063885","-33221","10:28:25"
"21","998","123","10:28:26"
"20","998","123","10:28:26"
"141256","344588","-14589732","10:28:27"
"20","993","166","10:28:27"
"21","998","124","10:28:28"
"21","998","123","10:28:28"
"21","1064041","-33228","10:28:29"
"21","998","123","10:28:29"
"20","998","123","10:28:30"
"141256","344543","-14589555","10:28:31"
"20","993","166","10:28:31"
"22","998","125","10:28:32"
"21","998","123","10:28:32"
"21","1064103","-33232","10:28:33"
"21","998","123","10:28:33"
"21","998","123","10:28:34"
"141256","344527","-14589491","10:28:34"
"20","993","166","10:28:35"
"22","998","125","10:28:35"
"21","998","124","10:28:36"
"21","1064130","-33233","10:28:36"
"21","998","123","10:28:37"
"21","998","123","10:28:37"
"141256","344524","-14589479","10:28:38"
"20","993","166","10:28:38"
"22","998","125","10:28:39"
"21","998","124","10:28:39"
"21","998","123","10:28:40"
"21","998","123","10:28:40"
"21","998","123","10:28:41"
"20","998","123","10:28:41"
"20","998","123","10:28:42"
"20","998","123","10:28:43"
"20","1063150","-33184","10:28:43"
"20","998","123","10:28:44"
"20","998","123","10:28:44"
"141256","344657","-14590008","10:28:45"
"20","993","166","10:28:45"
"21","998","125","10:28:46"
"21","998","124","10:28:46"
"21","1063971","-33225","10:28:47"
"21","998","123","10:28:47"
"20","998","123","10:28:48"
"141256","344564","-14589638","10:28:48"
"20","993","166","10:28:49"
"22","998","125","10:28:49"
"21","998","123","10:28:50"
"21","1064104","-33232","10:28:50"
"21","998","123","10:28:51"
"21","998","123","10:28:51"
"141256","344535","-14589524","10:28:52"
"20","993","166","10:28:52"
"22","998","125","10:28:53"
"21","998","123","10:28:54"
"21","1064170","-33235","10:28:54"
"21","998","123","10:28:55"
"21","998","123","10:28:55"
"141256","344514","-14589442","10:28:56"
"20","993","166","10:28:56"
"22","998","125","10:28:57"
"21","998","123","10:28:57"
"21","1064222","-33238","10:28:58"
"21","998","123","10:28:58"
"21","998","123","10:28:59"
"141256","344494","-14589362","10:28:59"
"20","993","166","10:29:0"
"22","998","125","10:29:0"
"21","998","124","10:29:1"
"21","1064269","-33240","10:29:1"
"21","998","123","10:29:2"
"21","998","123","10:29:2"
"21","998","123","10:29:3"
"20","998","123","10:29:3"
"20","998","123","10:29:4"
"20","998","123","10:29:5"
"20","1063220","-33188","10:29:5"
"20","998","123","10:29:6"
"20","998","123","10:29:6"
"141256","344624","-14589875","10:29:7"
"20","993","166","10:29:7"
"21","998","125","10:29:8"
"21","998","123","10:29:8"
"21","1064084","-33231","10:29:9"
"21","998","123","10:29:9"
"21","998","123","10:29:10"
"141256","344517","-14589451","10:29:10"
"20","993","166","10:29:11"
"22","998","124","10:29:11"
"21","998","123","10:29:12"
"21","1064229","-33238","10:29:12"
"21","998","123","10:29:13"
"21","998","123","10:29:13"
"21","998","123","10:29:14"
"20","998","123","10:29:14"
"20","998","123","10:29:15"
"20","998","123","10:29:15"
"20","998","123","10:29:16"
"20","998","123","10:29:17"
"20","998","123","10:29:17"
"20","998","123","10:29:18"
"20","998","123","10:29:18"
"20","998","123","10:29:19"
"20","998","123","10:29:19"
"20","998","123","10:29:20"
"20","998","123","10:29:20"
"20","998","123","10:29:21"
"20","998","123","10:29:21"
"20","998","123","10:29:22"
"20","1062942","-33174","10:29:22"
"20","998","123","10:29:23"
"20","998","123","10:29:23"
"20","998","123","10:29:24"
"20","998","123","10:29:24"
"20","998","123","10:29:25"
"20","998","123","10:29:25"
"20","1062871","-33170","10:29:26"
"20","998","123","10:29:26"
"20","998","123","10:29:27"
"141256","344721","-14590261","10:29:27"
"20","993","166","10:29:28"
"21","998","124","10:29:29"
"21","998","123","10:29:29"
"21","1063896","-33221","10:29:30"
"21","998","123","10:29:30"
"20","998","123","10:29:31"
"141256","344582","-14589710","10:29:31"
"20","993","166","10:29:32"
"22","998","124","10:29:32"
"21","998","123","10:29:33"
"20","1061350","-33095","10:29:33"
"21","998","124","10:29:34"
"21","998","123","10:29:34"
"141256","344415","-14589049","10:29:35"
"20","993","166","10:29:35"
"22","998","124","10:29:36"
"21","998","123","10:29:36"
"21","1064331","-33242","10:29:37"
"21","998","123","10:29:37"
"21","998","123","10:29:38"
"141256","344481","-14589310","10:29:38"
"20","993","166","10:29:39"
"22","998","124","10:29:40"
"21","998","123","10:29:40"
"21","998","123","10:29:41"
"21","998","123","10:29:41"
"141256","344423","-14589077","10:29:42"
"20","993","166","10:29:42"
"22","998","124","10:29:43"
"21","998","123","10:29:43"
"21","1064440","-33248","10:29:44"
"21","998","123","10:29:44"
"21","998","123","10:29:45"
"141256","344439","-14589141","10:29:45"
"20","993","166","10:29:46"
